week,precipitation_avg,precipitation_max,CITY
201909,7.0908,26.2411,Cachoeiras De Macacu
201910,2.4037,12.872,Cachoeiras De Macacu
201911,4.832,18.144,Cachoeiras De Macacu
201912,5.1359,18.5385,Cachoeiras De Macacu
201913,1.9978,9.3077,Cachoeiras De Macacu
201914,0.6248,3.015,Cachoeiras De Macacu
201915,4.5769,19.7423,Cachoeiras De Macacu
201916,1.9136,9.5357,Cachoeiras De Macacu
201917,1.0346,6.9538,Cachoeiras De Macacu
201918,0.6195,2.651,Cachoeiras De Macacu
201919,2.6874,11.9184,Cachoeiras De Macacu
201920,5.4264,19.6885,Cachoeiras De Macacu
201921,0.6403,4.1711,Cachoeiras De Macacu
201922,0.2083,2.8385,Cachoeiras De Macacu
201923,2.556,9.9885,Cachoeiras De Macacu
201924,0.3334,2.5467,Cachoeiras De Macacu
201925,0.4692,2.6154,Cachoeiras De Macacu
201926,0.0302,0.1162,Cachoeiras De Macacu
201927,1.1476,5.5926,Cachoeiras De Macacu
201928,0.078,0.4385,Cachoeiras De Macacu
201929,0.4473,1.5564,Cachoeiras De Macacu
201930,0.0866,0.2505,Cachoeiras De Macacu
201931,0.2863,1.7538,Cachoeiras De Macacu
201932,0.7626,3.8615,Cachoeiras De Macacu
201933,0.6132,2.4615,Cachoeiras De Macacu
201934,1.3062,5.5627,Cachoeiras De Macacu
201935,0.2681,1.6385,Cachoeiras De Macacu
201936,2.3278,8.4308,Cachoeiras De Macacu
201937,0.0989,0.5923,Cachoeiras De Macacu
201938,0.0703,0.4154,Cachoeiras De Macacu
201939,2.0857,6.4615,Cachoeiras De Macacu
201940,0.2887,1.4291,Cachoeiras De Macacu
201941,2.432,7.6221,Cachoeiras De Macacu
201942,0.2158,1.1851,Cachoeiras De Macacu
201943,1.0593,5.395,Cachoeiras De Macacu
201944,2.0615,9.4385,Cachoeiras De Macacu
201945,1.656,8.1101,Cachoeiras De Macacu
201946,3.4165,12.7615,Cachoeiras De Macacu
201947,3.2781,12.316,Cachoeiras De Macacu
201948,2.1597,7.9085,Cachoeiras De Macacu
201949,3.3707,12.5922,Cachoeiras De Macacu
201950,3.1977,13.584,Cachoeiras De Macacu
201951,1.5327,7.37,Cachoeiras De Macacu
201952,3.8583,16.712,Cachoeiras De Macacu
202001,3.6522,15.8615,Cachoeiras De Macacu
202002,4.0879,11.8627,Cachoeiras De Macacu
202003,3.5815,15.3846,Cachoeiras De Macacu
202004,1.5305,7.0574,Cachoeiras De Macacu
202005,1.7535,7.0884,Cachoeiras De Macacu
202006,4.2943,15.664,Cachoeiras De Macacu
202007,4.8172,15.472,Cachoeiras De Macacu
202008,4.0389,16.584,Cachoeiras De Macacu
202009,3.4984,12.3908,Cachoeiras De Macacu
202010,4.5063,17.416,Cachoeiras De Macacu
202011,1.4704,6.2189,Cachoeiras De Macacu
202012,3.4369,15.3692,Cachoeiras De Macacu
202013,0.8587,3.4667,Cachoeiras De Macacu
202014,2.7607,12.0112,Cachoeiras De Macacu
202015,1.5681,6.8591,Cachoeiras De Macacu
202016,0.4533,1.9784,Cachoeiras De Macacu
202017,0.1179,0.2602,Cachoeiras De Macacu
202018,0.6447,3.913,Cachoeiras De Macacu
202019,2.4634,10.9913,Cachoeiras De Macacu
202020,1.4075,8.8609,Cachoeiras De Macacu
202021,0.072,0.2696,Cachoeiras De Macacu
202022,1.4608,8.8075,Cachoeiras De Macacu
202023,0.0994,0.513,Cachoeiras De Macacu
202024,0.1658,0.666,Cachoeiras De Macacu
202025,0.4004,2.0435,Cachoeiras De Macacu
202026,0.0962,0.2941,Cachoeiras De Macacu
202027,0.2393,0.7726,Cachoeiras De Macacu
202028,0.0323,0.1391,Cachoeiras De Macacu
202029,0.4484,2.2957,Cachoeiras De Macacu
202030,0.0385,0.1478,Cachoeiras De Macacu
202031,1.0211,5.1614,Cachoeiras De Macacu
202032,0.0248,0.0783,Cachoeiras De Macacu
202033,0.0385,0.1652,Cachoeiras De Macacu
202034,1.4248,6.2087,Cachoeiras De Macacu
202035,0.4091,1.7826,Cachoeiras De Macacu
202036,0.1117,0.5818,Cachoeiras De Macacu
202037,0.0092,0.0435,Cachoeiras De Macacu
202038,0.2857,1.7636,Cachoeiras De Macacu
202039,3.7802,15.1839,Cachoeiras De Macacu
202040,0.1623,1.0636,Cachoeiras De Macacu
202041,1.4664,5.9091,Cachoeiras De Macacu
202042,0.5753,2.8613,Cachoeiras De Macacu
202043,1.595,7.6078,Cachoeiras De Macacu
202044,3.8078,15.4909,Cachoeiras De Macacu
202045,1.901,4.7911,Cachoeiras De Macacu
202046,4.4926,16.4744,Cachoeiras De Macacu
202047,4.5224,16.1727,Cachoeiras De Macacu
202048,1.5273,7.8955,Cachoeiras De Macacu
202049,2.4947,10.1687,Cachoeiras De Macacu
202050,5.4792,18.9999,Cachoeiras De Macacu
202051,2.1809,10.3157,Cachoeiras De Macacu
202052,6.5986,26.2386,Cachoeiras De Macacu
202053,3.2976,12.324,Cachoeiras De Macacu
202101,3.4918,14.5038,Cachoeiras De Macacu
202102,3.4471,11.5154,Cachoeiras De Macacu
202103,0.6904,1.0275,Cachoeiras De Macacu
202104,0.0152,0.1167,Cachoeiras De Macacu
202105,4.3782,16.0917,Cachoeiras De Macacu
202106,3.3159,12.1579,Cachoeiras De Macacu
202107,4.3425,15.8769,Cachoeiras De Macacu
202108,2.8366,7.0822,Cachoeiras De Macacu
202109,1.0632,5.8731,Cachoeiras De Macacu
202110,4.7674,20.272,Cachoeiras De Macacu
202111,1.4185,8.3708,Cachoeiras De Macacu
202112,0.1679,1.0917,Cachoeiras De Macacu
202113,3.449,18.1333,Cachoeiras De Macacu
202114,1.3166,5.008,Cachoeiras De Macacu
202115,0.8846,5.224,Cachoeiras De Macacu
202116,1.6072,6.256,Cachoeiras De Macacu
202117,2.1583,8.8833,Cachoeiras De Macacu
202118,1.1369,5.7583,Cachoeiras De Macacu
202119,0.8976,4.2764,Cachoeiras De Macacu
202120,0.1202,0.6917,Cachoeiras De Macacu
202121,0.0226,0.1167,Cachoeiras De Macacu
202122,2.5072,13.48,Cachoeiras De Macacu
202123,1.1752,5.0751,Cachoeiras De Macacu
202124,0.4274,2.092,Cachoeiras De Macacu
202125,0.371,1.828,Cachoeiras De Macacu
202126,0.1223,0.488,Cachoeiras De Macacu
202127,0.2397,1.36,Cachoeiras De Macacu
202128,0.0387,0.1385,Cachoeiras De Macacu
202129,0.0869,0.528,Cachoeiras De Macacu
202130,0.5228,2.7448,Cachoeiras De Macacu
202131,0.1796,0.7635,Cachoeiras De Macacu
202132,0.5294,2.0154,Cachoeiras De Macacu
202133,1.5959,7.5698,Cachoeiras De Macacu
202134,0.156,0.9083,Cachoeiras De Macacu
202135,1.5655,5.175,Cachoeiras De Macacu
202136,0.7826,4.5917,Cachoeiras De Macacu
202137,0.6833,3.65,Cachoeiras De Macacu
202138,0.5353,2.3058,Cachoeiras De Macacu
202139,1.0787,4.3017,Cachoeiras De Macacu
202140,2.7909,11.168,Cachoeiras De Macacu
202141,1.8301,5.479,Cachoeiras De Macacu
202142,2.4096,7.176,Cachoeiras De Macacu
202143,1.3219,4.0565,Cachoeiras De Macacu
202144,2.4701,9.1416,Cachoeiras De Macacu
202145,1.2648,4.7077,Cachoeiras De Macacu
202146,2.0912,9.7077,Cachoeiras De Macacu
202147,0.7274,4.194,Cachoeiras De Macacu
202148,3.2981,14.0746,Cachoeiras De Macacu
202149,4.0628,17.4356,Cachoeiras De Macacu
202150,6.7575,20.6692,Cachoeiras De Macacu
202151,2.1788,10.0308,Cachoeiras De Macacu
202152,5.566,13.6228,Cachoeiras De Macacu
202201,4.376,14.84,Cachoeiras De Macacu
202202,3.2,12.104,Cachoeiras De Macacu
202203,0.5728,3.585,Cachoeiras De Macacu
202204,1.5563,10.4633,Cachoeiras De Macacu
202205,5.9409,19.4488,Cachoeiras De Macacu
202206,6.057,21.1245,Cachoeiras De Macacu
202207,4.1399,17.1217,Cachoeiras De Macacu
202208,1.695,10.5542,Cachoeiras De Macacu
202209,0.3143,2.1167,Cachoeiras De Macacu
202210,0.6685,4.2625,Cachoeiras De Macacu
202211,0.7344,2.4359,Cachoeiras De Macacu
202212,3.5571,19.632,Cachoeiras De Macacu
202213,7.8462,28.52,Cachoeiras De Macacu
202214,2.7946,12.1987,Cachoeiras De Macacu
202215,3.9356,15.7844,Cachoeiras De Macacu
202216,0.0949,0.552,Cachoeiras De Macacu
202217,1.8324,11.088,Cachoeiras De Macacu
202218,1.2434,7.7745,Cachoeiras De Macacu
202219,0.6046,2.4139,Cachoeiras De Macacu
202220,0.8146,4.248,Cachoeiras De Macacu
202221,0.0955,0.1252,Cachoeiras De Macacu
202222,0.7053,2.92,Cachoeiras De Macacu
202223,0.3364,1.3394,Cachoeiras De Macacu
202224,0.368,1.392,Cachoeiras De Macacu
202225,0.2571,1.424,Cachoeiras De Macacu
202226,0.5634,2.992,Cachoeiras De Macacu
202227,0.0435,0.104,Cachoeiras De Macacu
202228,0.4046,2.584,Cachoeiras De Macacu
202229,0.1731,0.7501,Cachoeiras De Macacu
202230,0.8046,4.304,Cachoeiras De Macacu
202231,0.1001,0.4686,Cachoeiras De Macacu
202232,1.1684,4.232,Cachoeiras De Macacu
202233,0.5131,2.296,Cachoeiras De Macacu
202234,0.236,1.1119,Cachoeiras De Macacu
202235,0.6343,2.808,Cachoeiras De Macacu
202236,0.3189,1.8,Cachoeiras De Macacu
202237,1.5153,4.632,Cachoeiras De Macacu
202238,1.038,6.08,Cachoeiras De Macacu
202239,2.6748,7.9267,Cachoeiras De Macacu
202240,0.8149,3.144,Cachoeiras De Macacu
202241,0.6239,2.9006,Cachoeiras De Macacu
202242,1.2778,7.4023,Cachoeiras De Macacu
202243,2.3012,9.475,Cachoeiras De Macacu
202244,3.9107,12.5997,Cachoeiras De Macacu
202245,3.5073,11.6053,Cachoeiras De Macacu
202246,3.1635,12.7481,Cachoeiras De Macacu
202247,2.3987,14.1962,Cachoeiras De Macacu
202248,4.9788,17.2846,Cachoeiras De Macacu
202249,1.8253,8.1846,Cachoeiras De Macacu
202250,3.2077,13.9077,Cachoeiras De Macacu
202251,3.2704,10.4313,Cachoeiras De Macacu
202252,3.361,12.0904,Cachoeiras De Macacu
201201,5.6804,18.3375,Cambuci
201202,3.855,16.5375,Cambuci
201203,0.4953,5.05,Cambuci
201204,2.8304,17.3301,Cambuci
201205,4.8402,27.4082,Cambuci
201206,0.0,0.0,Cambuci
201207,1.9122,6.4425,Cambuci
201208,0.5962,4.0133,Cambuci
201209,0.0,0.0,Cambuci
201210,1.1867,5.3867,Cambuci
201211,3.7056,15.0642,Cambuci
201212,3.5311,14.9273,Cambuci
201213,2.6323,10.4362,Cambuci
201214,2.7552,14.1,Cambuci
201215,0.8143,4.0625,Cambuci
201216,2.0607,9.6125,Cambuci
201217,1.1071,5.325,Cambuci
201218,2.7696,17.9724,Cambuci
201219,0.3173,1.6566,Cambuci
201220,2.051,7.6125,Cambuci
201221,0.1786,0.7875,Cambuci
201222,4.9721,29.9732,Cambuci
201223,0.9133,8.1375,Cambuci
201224,0.6458,4.029,Cambuci
201225,1.0003,8.016,Cambuci
201226,0.2457,1.28,Cambuci
201227,0.0786,0.1777,Cambuci
201228,1.4321,6.35,Cambuci
201229,0.8411,3.575,Cambuci
201230,0.0929,0.4,Cambuci
201231,0.3865,2.0543,Cambuci
201232,1.1143,5.425,Cambuci
201233,2.4611,6.3166,Cambuci
201234,1.0941,2.8781,Cambuci
201235,0.6554,3.25,Cambuci
201236,0.3482,2.2375,Cambuci
201237,0.0899,0.2343,Cambuci
201238,1.7214,8.525,Cambuci
201239,1.7304,8.6375,Cambuci
201240,0.0179,0.0625,Cambuci
201241,1.2556,7.3375,Cambuci
201242,0.1174,0.8156,Cambuci
201243,0.4147,1.5876,Cambuci
201244,0.6534,3.1064,Cambuci
201245,1.3179,4.0125,Cambuci
201246,3.9094,15.6422,Cambuci
201247,1.4076,8.0133,Cambuci
201248,3.2479,12.9333,Cambuci
201249,1.8629,8.8133,Cambuci
201250,3.3327,10.544,Cambuci
201251,2.3464,10.275,Cambuci
201252,0.9637,5.0625,Cambuci
201301,3.7389,13.7234,Cambuci
201302,2.6549,12.472,Cambuci
201303,4.9613,21.5101,Cambuci
201304,3.6834,13.3542,Cambuci
201305,3.4568,12.6978,Cambuci
201306,2.5638,7.3558,Cambuci
201307,0.1571,0.5429,Cambuci
201308,0.4306,1.9857,Cambuci
201309,3.2204,10.9625,Cambuci
201310,1.0191,3.0354,Cambuci
201311,0.9409,3.5966,Cambuci
201312,5.2089,20.0312,Cambuci
201313,3.4205,11.55,Cambuci
201314,2.5207,12.3094,Cambuci
201315,1.3663,4.5688,Cambuci
201316,0.8844,4.7219,Cambuci
201317,0.3933,1.2103,Cambuci
201318,0.154,0.2469,Cambuci
201319,0.571,2.6594,Cambuci
201320,1.2679,7.6375,Cambuci
201321,1.0024,3.7044,Cambuci
201322,0.7238,3.77,Cambuci
201323,1.7469,7.5594,Cambuci
201324,0.6363,3.0724,Cambuci
201325,0.1844,0.4719,Cambuci
201326,0.5558,2.4844,Cambuci
201327,1.3924,7.2094,Cambuci
201328,0.7064,4.0595,Cambuci
201329,1.3339,6.325,Cambuci
201330,0.1768,0.8372,Cambuci
201331,0.05,0.095,Cambuci
201332,0.0399,0.1304,Cambuci
201333,0.4133,2.1467,Cambuci
201334,1.0099,3.5852,Cambuci
201335,1.0244,6.5659,Cambuci
201336,1.1771,4.9867,Cambuci
201337,0.0819,0.3255,Cambuci
201338,0.0686,0.1681,Cambuci
201339,1.752,11.5539,Cambuci
201340,0.5298,2.7022,Cambuci
201341,0.3982,1.6625,Cambuci
201342,3.4929,11.875,Cambuci
201343,0.2411,4.25,Cambuci
201344,0.5981,2.3282,Cambuci
201345,0.9691,3.0204,Cambuci
201346,0.6429,3.9375,Cambuci
201347,4.0315,12.9407,Cambuci
201348,4.1893,14.9,Cambuci
201349,11.4701,23.1875,Cambuci
201350,3.8688,28.0702,Cambuci
201351,0.6883,1.7278,Cambuci
201352,2.0914,8.5867,Cambuci
201401,2.0302,8.0316,Cambuci
201402,0.0,0.0,Cambuci
201403,2.7832,15.0806,Cambuci
201404,1.0476,3.8533,Cambuci
201405,0.1505,1.0,Cambuci
201406,0.0229,0.1067,Cambuci
201407,3.1995,22.3973,Cambuci
201408,2.5012,9.6375,Cambuci
201409,1.3625,6.6,Cambuci
201410,1.4432,6.067,Cambuci
201411,0.3821,2.4375,Cambuci
201412,0.8081,5.6771,Cambuci
201413,3.5409,18.6536,Cambuci
201414,2.3768,8.6625,Cambuci
201415,0.0843,0.5578,Cambuci
201416,2.2228,3.1786,Cambuci
201417,3.4714,16.498,Cambuci
201418,0.3255,2.9808,Cambuci
201419,1.425,7.6625,Cambuci
201420,0.5357,2.8625,Cambuci
201421,0.8268,4.5875,Cambuci
201422,1.2167,5.6625,Cambuci
201423,0.4114,2.1067,Cambuci
201424,1.0248,4.76,Cambuci
201425,1.3252,6.88,Cambuci
201426,0.3693,2.1125,Cambuci
201427,0.2694,1.5571,Cambuci
201428,3.4898,11.7388,Cambuci
201429,0.4001,2.1429,Cambuci
201430,0.5095,2.1875,Cambuci
201431,0.9714,4.6625,Cambuci
201432,0.6196,3.5875,Cambuci
201433,0.6821,3.3875,Cambuci
201434,0.2202,1.4256,Cambuci
201435,0.7268,4.1875,Cambuci
201436,0.6973,3.8375,Cambuci
201437,0.0161,0.098,Cambuci
201438,0.0089,0.0281,Cambuci
201439,0.1808,1.3073,Cambuci
201440,0.9195,3.1178,Cambuci
201441,0.0267,0.1471,Cambuci
201442,0.0375,0.2,Cambuci
201443,1.4893,7.7375,Cambuci
201444,3.9214,15.2885,Cambuci
201445,1.6196,8.4125,Cambuci
201446,2.709,9.4487,Cambuci
201447,0.2333,3.0995,Cambuci
201448,8.0167,31.004,Cambuci
201449,3.0827,11.9327,Cambuci
201450,0.3642,4.4625,Cambuci
201451,1.6964,10.1232,Cambuci
201452,1.7643,8.125,Cambuci
201453,2.7046,12.3375,Cambuci
201501,0.1481,0.0048,Cambuci
201502,0.0133,0.025,Cambuci
201503,0.4963,7.8933,Cambuci
201504,0.6957,15.2133,Cambuci
201505,3.9176,15.3095,Cambuci
201506,1.691,7.3628,Cambuci
201507,2.5729,17.8095,Cambuci
201508,1.4332,11.4341,Cambuci
201509,1.8951,8.2691,Cambuci
201510,1.179,6.7592,Cambuci
201511,2.6803,13.3432,Cambuci
201512,3.1461,14.9965,Cambuci
201513,3.821,16.36,Cambuci
201514,1.8724,8.0533,Cambuci
201515,1.0305,5.4533,Cambuci
201516,1.8094,8.9067,Cambuci
201517,1.4019,6.5375,Cambuci
201518,1.8133,7.5867,Cambuci
201519,0.3997,2.1239,Cambuci
201520,2.7568,7.3486,Cambuci
201521,0.8057,4.92,Cambuci
201522,0.5771,2.6933,Cambuci
201523,0.0879,0.3467,Cambuci
201524,1.699,5.1762,Cambuci
201525,1.0964,5.1875,Cambuci
201526,0.2686,1.35,Cambuci
201527,0.492,2.5489,Cambuci
201528,0.0322,0.125,Cambuci
201529,0.6589,2.85,Cambuci
201530,0.3321,1.9,Cambuci
201531,0.0268,0.0625,Cambuci
201532,0.3666,1.8666,Cambuci
201533,0.2481,1.2826,Cambuci
201534,1.7385,15.4496,Cambuci
201535,0.7061,2.8222,Cambuci
201536,2.4159,7.2333,Cambuci
201537,0.9317,5.2556,Cambuci
201538,0.0,0.0,Cambuci
201539,0.9333,4.6889,Cambuci
201540,0.546,2.8222,Cambuci
201541,0.037,0.2118,Cambuci
201542,0.9027,3.5647,Cambuci
201543,4.1272,15.6506,Cambuci
201544,0.0521,1.2902,Cambuci
201545,4.6774,31.8572,Cambuci
201546,3.5444,14.3111,Cambuci
201547,2.3333,9.6111,Cambuci
201548,3.3471,9.3449,Cambuci
201549,2.9996,12.1556,Cambuci
201550,0.9569,3.4091,Cambuci
201551,1.1644,7.2824,Cambuci
201552,3.577,13.4215,Cambuci
201601,1.0617,5.3712,Cambuci
201602,4.1102,19.88,Cambuci
201603,2.4612,10.582,Cambuci
201604,2.6672,14.5765,Cambuci
201605,0.1515,0.925,Cambuci
201606,3.5098,16.8813,Cambuci
201607,6.0247,22.2875,Cambuci
201608,4.5085,17.666,Cambuci
201609,4.0598,17.15,Cambuci
201610,4.0071,21.825,Cambuci
201611,3.2563,13.3845,Cambuci
201612,1.2725,12.0941,Cambuci
201613,1.4378,6.8235,Cambuci
201614,0.0454,0.2412,Cambuci
201615,0.123,0.7389,Cambuci
201616,0.019,0.0722,Cambuci
201617,0.7552,3.0333,Cambuci
201618,0.6342,4.1934,Cambuci
201619,1.3002,6.9897,Cambuci
201620,1.2733,5.6056,Cambuci
201621,0.381,2.3499,Cambuci
201622,2.0357,5.6143,Cambuci
201623,2.6804,12.41,Cambuci
201624,0.0387,0.1298,Cambuci
201625,0.5357,2.25,Cambuci
201626,0.5123,2.4195,Cambuci
201627,0.0491,0.1345,Cambuci
201628,0.0257,0.0907,Cambuci
201629,0.1643,0.58,Cambuci
201630,0.2756,1.48,Cambuci
201631,0.3714,2.13,Cambuci
201632,0.3086,1.64,Cambuci
201633,0.48,2.36,Cambuci
201634,0.6929,1.0006,Cambuci
201635,1.6557,8.24,Cambuci
201636,0.4279,2.28,Cambuci
201637,0.3614,2.08,Cambuci
201638,1.1505,4.51,Cambuci
201639,1.026,3.4211,Cambuci
201640,2.1151,5.76,Cambuci
201641,0.1892,4.37,Cambuci
201642,0.4481,2.5263,Cambuci
201643,0.7478,4.117,Cambuci
201644,2.1715,12.8319,Cambuci
201645,4.095,18.9675,Cambuci
201646,6.9805,21.4316,Cambuci
201647,0.2656,0.8402,Cambuci
201648,1.4797,7.6421,Cambuci
201649,4.0679,15.8311,Cambuci
201650,5.75,18.12,Cambuci
201651,1.0381,3.4857,Cambuci
201652,0.7684,3.7684,Cambuci
201701,1.5294,5.6114,Cambuci
201702,7.1871,30.21,Cambuci
201703,1.0858,6.6172,Cambuci
201704,0.0314,0.0288,Cambuci
201705,3.5536,11.78,Cambuci
201706,3.4464,16.475,Cambuci
201707,0.0234,0.0982,Cambuci
201708,1.6621,7.76,Cambuci
201709,0.7893,4.268,Cambuci
201710,3.6029,13.645,Cambuci
201711,2.8711,14.555,Cambuci
201712,2.2376,9.109,Cambuci
201713,1.9888,7.005,Cambuci
201714,1.8586,10.01,Cambuci
201715,1.6843,8.61,Cambuci
201716,0.8745,5.21,Cambuci
201717,1.6685,8.2224,Cambuci
201718,0.7214,3.7,Cambuci
201719,0.0636,2.2991,Cambuci
201720,1.1394,5.76,Cambuci
201721,1.8694,6.986,Cambuci
201722,0.042,0.1499,Cambuci
201723,0.7886,4.86,Cambuci
201724,1.72,9.04,Cambuci
201725,1.9371,8.35,Cambuci
201726,0.52,2.9,Cambuci
201727,1.0799,3.92,Cambuci
201728,0.646,2.049,Cambuci
201729,0.3271,1.49,Cambuci
201730,0.8093,5.6157,Cambuci
201731,0.4602,2.3,Cambuci
201732,0.1214,0.68,Cambuci
201733,0.0875,0.5998,Cambuci
201734,0.8449,4.1619,Cambuci
201735,0.2312,1.1273,Cambuci
201736,0.0049,0.0268,Cambuci
201737,0.0117,0.0636,Cambuci
201738,0.0117,0.0545,Cambuci
201739,0.305,2.3195,Cambuci
201740,0.4603,3.9565,Cambuci
201741,0.011,0.0554,Cambuci
201742,0.3169,1.7182,Cambuci
201743,0.2787,2.2281,Cambuci
201744,0.608,2.8168,Cambuci
201745,1.7755,5.587,Cambuci
201746,1.0635,7.613,Cambuci
201747,5.6494,19.4981,Cambuci
201748,3.4547,21.2882,Cambuci
201749,1.661,6.8437,Cambuci
201750,1.5022,9.202,Cambuci
201751,0.0,0.0,Cambuci
201752,1.0283,7.9165,Cambuci
201801,5.0005,14.7826,Cambuci
201802,0.7945,5.0031,Cambuci
201803,0.1062,1.3727,Cambuci
201804,4.3426,18.5043,Cambuci
201805,2.1133,11.7037,Cambuci
201806,1.9691,8.1975,Cambuci
201807,0.2624,17.8261,Cambuci
201808,4.0259,15.9686,Cambuci
201809,4.9039,20.8273,Cambuci
201810,6.5286,23.7909,Cambuci
201811,3.2758,15.0,Cambuci
201812,7.3695,46.1276,Cambuci
201813,0.4944,3.4657,Cambuci
201814,3.0464,8.0957,Cambuci
201815,2.4178,10.891,Cambuci
201816,2.091,10.4244,Cambuci
201817,0.4224,2.2174,Cambuci
201818,0.3565,2.313,Cambuci
201819,1.8621,7.6658,Cambuci
201820,1.4454,8.5749,Cambuci
201821,0.2696,1.4348,Cambuci
201822,0.3643,1.9561,Cambuci
201823,1.1043,3.0606,Cambuci
201824,0.0291,0.0982,Cambuci
201825,0.6106,0.8523,Cambuci
201826,0.1632,1.1189,Cambuci
201827,0.4062,2.2696,Cambuci
201828,1.4165,7.0717,Cambuci
201829,0.0297,0.0917,Cambuci
201830,0.4643,2.45,Cambuci
201831,1.6401,6.7562,Cambuci
201832,1.6403,10.3019,Cambuci
201833,0.4714,2.7917,Cambuci
201834,0.0039,0.0131,Cambuci
201835,0.4012,1.9583,Cambuci
201836,0.0091,1.7155,Cambuci
201837,0.8904,4.0972,Cambuci
201838,1.9083,6.75,Cambuci
201839,0.3629,4.6287,Cambuci
201840,0.7142,4.2909,Cambuci
201841,0.2352,5.5162,Cambuci
201842,1.8627,6.0923,Cambuci
201843,1.2494,5.3864,Cambuci
201844,0.6604,3.3923,Cambuci
201845,5.2967,17.3308,Cambuci
201846,0.9091,4.992,Cambuci
201847,2.6183,10.416,Cambuci
201848,2.3463,11.464,Cambuci
201849,2.5291,9.016,Cambuci
201850,0.0863,0.5067,Cambuci
201851,1.3954,7.288,Cambuci
201852,3.8297,13.272,Cambuci
201901,3.786,18.1693,Cambuci
201902,0.0254,0.1769,Cambuci
201903,0.9539,6.3902,Cambuci
201904,1.2474,6.2355,Cambuci
201905,0.0011,0.007,Cambuci
201906,5.9758,13.4317,Cambuci
201907,1.0421,5.8904,Cambuci
201908,5.4553,19.9385,Cambuci
201909,6.5954,26.0738,Cambuci
201910,2.2403,12.872,Cambuci
201911,4.832,18.144,Cambuci
201912,4.0232,18.5385,Cambuci
201913,1.9978,9.3077,Cambuci
201914,0.4025,1.8536,Cambuci
201915,4.5769,19.7423,Cambuci
201916,1.8307,9.1219,Cambuci
201917,1.0346,6.9538,Cambuci
201918,0.2876,1.5106,Cambuci
201919,0.944,6.4499,Cambuci
201920,5.4264,19.6885,Cambuci
201921,0.9281,6.2388,Cambuci
201922,0.0688,2.8385,Cambuci
201923,2.556,9.9885,Cambuci
201924,0.3504,1.9787,Cambuci
201925,0.4692,2.6154,Cambuci
201926,0.0045,0.0155,Cambuci
201927,0.4076,3.3689,Cambuci
201928,0.078,0.4385,Cambuci
201929,0.2977,1.5858,Cambuci
201930,0.0187,0.0777,Cambuci
201931,0.0095,0.0984,Cambuci
201932,0.7626,3.8615,Cambuci
201933,0.6132,2.4615,Cambuci
201934,0.5563,1.6641,Cambuci
201935,0.2681,1.6385,Cambuci
201936,0.6481,8.4308,Cambuci
201937,0.0989,0.5923,Cambuci
201938,0.0703,0.4154,Cambuci
201939,2.0857,6.4615,Cambuci
201940,0.5313,3.7045,Cambuci
201941,0.7403,4.7418,Cambuci
201942,0.0489,0.257,Cambuci
201943,1.0593,5.5294,Cambuci
201944,2.0615,9.4385,Cambuci
201945,1.656,20.7322,Cambuci
201946,3.4165,12.7615,Cambuci
201947,4.4049,16.8547,Cambuci
201948,2.2064,7.976,Cambuci
201949,3.9142,15.5256,Cambuci
201950,3.1977,13.584,Cambuci
201951,1.1719,6.3012,Cambuci
201952,3.8583,16.712,Cambuci
202001,3.6522,15.8615,Cambuci
202002,4.0879,17.7606,Cambuci
202003,3.5815,15.3846,Cambuci
202004,3.5976,8.5463,Cambuci
202005,0.7522,5.516,Cambuci
202006,3.3976,15.664,Cambuci
202007,4.7289,15.472,Cambuci
202008,4.0389,16.584,Cambuci
202009,3.0048,12.3897,Cambuci
202010,4.5063,17.416,Cambuci
202011,1.7224,7.9944,Cambuci
202012,3.4369,15.2432,Cambuci
202013,0.8339,3.4667,Cambuci
202014,2.7607,11.7812,Cambuci
202015,3.7085,13.0536,Cambuci
202016,0.6885,4.2778,Cambuci
202017,0.0018,0.003,Cambuci
202018,0.6447,3.913,Cambuci
202019,2.4634,10.9913,Cambuci
202020,1.4075,8.8609,Cambuci
202021,0.072,0.2696,Cambuci
202022,4.1558,27.2711,Cambuci
202023,0.0995,0.513,Cambuci
202024,0.0077,0.0172,Cambuci
202025,0.4004,2.0435,Cambuci
202026,0.0341,0.2027,Cambuci
202027,0.333,1.7087,Cambuci
202028,0.0323,0.1391,Cambuci
202029,0.4484,2.2957,Cambuci
202030,0.0386,0.1478,Cambuci
202031,1.0211,4.7486,Cambuci
202032,0.0248,0.0783,Cambuci
202033,0.0385,0.1652,Cambuci
202034,1.4248,6.2087,Cambuci
202035,0.4091,1.7826,Cambuci
202036,0.1117,0.5818,Cambuci
202037,0.0093,0.0725,Cambuci
202038,0.2857,1.7636,Cambuci
202039,3.3245,9.9735,Cambuci
202040,0.1623,1.0636,Cambuci
202041,1.3017,5.9091,Cambuci
202042,0.5753,4.4897,Cambuci
202043,1.4705,8.3871,Cambuci
202044,3.8078,15.4909,Cambuci
202045,4.3196,18.4503,Cambuci
202046,4.9536,18.1898,Cambuci
202047,4.444,15.9802,Cambuci
202048,1.5273,7.8955,Cambuci
202049,1.8814,9.7342,Cambuci
202050,5.1122,18.9467,Cambuci
202051,0.4723,1.5435,Cambuci
202052,6.2521,23.6309,Cambuci
202053,1.617,6.1949,Cambuci
202101,3.4918,14.5038,Cambuci
202102,1.0935,11.5154,Cambuci
202103,0.0268,0.9912,Cambuci
