week,CITY,precipitation_avg,precipitation_max
201201,Angra Dos Reis,3.6474,14.3851
201201,Aperibé,2.329,10.4002
201201,Araruama,2.3928,10.1437
201201,Areal,3.1522,11.9961
201201,Armação Dos Búzios,2.1542,9.7346
201201,Arraial Do Cabo,2.1461,9.6807
201201,Barra Do Piraí,3.4617,13.2324
201201,Barra Mansa,3.6158,13.8026
201201,Belford Roxo,3.1803,12.6249
201201,Bom Jardim,2.5779,10.6891
201201,Bom Jesus Do Itabapoana,2.2668,10.1694
201201,Cabo Frio,2.1709,9.7422
201201,Cachoeiras De Macacu,2.7377,10.8442
201201,Cambuci,2.206,10.1409
201201,Campos Dos Goytacazes,2.1392,9.6236
201201,Cantagalo,2.5502,10.7179
201201,Carapebus,2.1592,9.8091
201201,Cardoso Moreira,2.1813,9.8962
201201,Carmo,2.7707,11.2198
201201,Casimiro De Abreu,2.3856,10.2502
201201,Comendador Levy Gasparian,3.1607,12.1226
201201,Conceição De Macabu,2.2268,9.9673
201201,Cordeiro,2.5457,10.6869
201201,Duas Barras,2.6721,10.9276
201201,Duque De Caxias,3.1032,12.3483
201201,Engenheiro Paulo De Frontin,3.3794,12.9974
201201,Guapimirim,3.0765,11.6624
201201,Iguaba Grande,2.3144,10.0276
201201,Itaboraí,2.8155,11.0306
201201,Itaguaí,3.2901,12.9096
201201,Italva,2.2023,10.0025
201201,Itaocara,2.3107,10.3451
201201,Itaperuna,2.3055,10.3118
201201,Itatiaia,3.7715,13.9817
201201,Japeri,3.3294,12.9065
201201,Laje Do Muriaé,2.4172,10.5921
201201,Macaé,2.1742,9.7818
201201,Macuco,2.461,10.5275
201201,Magé,3.0283,11.6989
201201,Mangaratiba,3.4731,13.6967
201201,Maricá,2.6867,10.7157
201201,Mendes,3.4034,13.0591
201201,Mesquita,3.1916,12.6642
201201,Miguel Pereira,3.3449,12.8121
201201,Miracema,2.4189,10.606
201201,Natividade,2.383,10.4897
201201,Nilópolis,3.1601,12.6198
201201,Niterói,2.8142,11.2369
201201,Nova Friburgo,2.646,10.7375
201201,Nova Iguaçu,3.205,12.6901
201201,Paracambi,3.3692,13.0151
201201,Paraíba Do Sul,3.2325,12.3204
201201,Paraty,3.8075,14.9121
201201,Paty Do Alferes,3.3369,12.7553
201201,Petrópolis,3.2299,12.3358
201201,Pinheiral,3.5499,13.6061
201201,Piraí,3.4797,13.4635
201201,Porciúncula,2.4275,10.5919
201201,Porto Real,3.6375,13.643
201201,Quatis,3.6294,13.6233
201201,Queimados,3.2594,12.7635
201201,Quissamã,2.1303,9.7892
201201,Resende,3.6707,13.6493
201201,Rio Bonito,2.654,10.6233
201201,Rio Claro,3.5996,13.984
201201,Rio Das Flores,3.3641,12.7432
201201,Rio Das Ostras,2.2207,9.8735
201201,Rio De Janeiro,2.9277,11.7587
201201,Santa Maria Madalena,2.2921,10.1717
201201,Santo Antônio De Pádua,2.3892,10.5366
201201,São Fidélis,2.1823,9.9621
201201,São Francisco De Itabapoana,2.1404,9.7823
201201,São Gonçalo,2.8587,11.2991
201201,São João Da Barra,2.1213,9.7865
201201,São João De Meriti,3.1352,12.5207
201201,São José De Ubá,2.2816,10.2902
201201,São José Do Vale Do Rio Preto,3.0018,11.5882
201201,São Pedro Da Aldeia,2.2322,9.8686
201201,São Sebastião Do Alto,2.366,10.3406
201201,Sapucaia,2.9759,11.6134
201201,Saquarema,2.4883,10.2345
201201,Seropédica,3.2951,12.8333
201201,Silva Jardim,2.4993,10.5166
201201,Sumidouro,2.8062,11.2017
201201,Tanguá,2.7171,10.7431
201201,Teresópolis,3.0944,11.6669
201201,Trajano De Moraes,2.32,10.1947
201201,Três Rios,3.1729,12.1406
201201,Valença,3.4171,12.9235
201201,Varre-Sai,2.3685,10.4378
201201,Vassouras,3.3979,12.9438
201201,Volta Redonda,3.5887,13.71
201202,Angra Dos Reis,3.6474,14.3851
201202,Aperibé,2.329,10.4002
201202,Araruama,2.3928,10.1437
201202,Areal,3.1522,11.9961
201202,Armação Dos Búzios,2.1542,9.7346
201202,Arraial Do Cabo,2.1461,9.6807
201202,Barra Do Piraí,3.4617,13.2324
201202,Barra Mansa,3.6158,13.8026
201202,Belford Roxo,3.1803,12.6249
201202,Bom Jardim,2.5779,10.6891
201202,Bom Jesus Do Itabapoana,2.2668,10.1694
201202,Cabo Frio,2.1709,9.7422
201202,Cachoeiras De Macacu,2.7377,10.8442
201202,Cambuci,2.206,10.1409
201202,Campos Dos Goytacazes,2.1392,9.6236
201202,Cantagalo,2.5502,10.7179
201202,Carapebus,2.1592,9.8091
201202,Cardoso Moreira,2.1813,9.8962
201202,Carmo,2.7707,11.2198
201202,Casimiro De Abreu,2.3856,10.2502
201202,Comendador Levy Gasparian,3.1607,12.1226
201202,Conceição De Macabu,2.2268,9.9673
201202,Cordeiro,2.5457,10.6869
201202,Duas Barras,2.6721,10.9276
201202,Duque De Caxias,3.1032,12.3483
201202,Engenheiro Paulo De Frontin,3.3794,12.9974
201202,Guapimirim,3.0765,11.6624
201202,Iguaba Grande,2.3144,10.0276
201202,Itaboraí,2.8155,11.0306
201202,Itaguaí,3.2901,12.9096
201202,Italva,2.2023,10.0025
201202,Itaocara,2.3107,10.3451
201202,Itaperuna,2.3055,10.3118
201202,Itatiaia,3.7715,13.9817
201202,Japeri,3.3294,12.9065
201202,Laje Do Muriaé,2.4172,10.5921
201202,Macaé,2.1742,9.7818
201202,Macuco,2.461,10.5275
201202,Magé,3.0283,11.6989
201202,Mangaratiba,3.4731,13.6967
201202,Maricá,2.6867,10.7157
201202,Mendes,3.4034,13.0591
201202,Mesquita,3.1916,12.6642
201202,Miguel Pereira,3.3449,12.8121
201202,Miracema,2.4189,10.606
201202,Natividade,2.383,10.4897
201202,Nilópolis,3.1601,12.6198
201202,Niterói,2.8142,11.2369
201202,Nova Friburgo,2.646,10.7375
201202,Nova Iguaçu,3.205,12.6901
201202,Paracambi,3.3692,13.0151
201202,Paraíba Do Sul,3.2325,12.3204
201202,Paraty,3.8075,14.9121
201202,Paty Do Alferes,3.3369,12.7553
201202,Petrópolis,3.2299,12.3358
201202,Pinheiral,3.5499,13.6061
201202,Piraí,3.4797,13.4635
201202,Porciúncula,2.4275,10.5919
201202,Porto Real,3.6375,13.643
201202,Quatis,3.6294,13.6233
201202,Queimados,3.2594,12.7635
201202,Quissamã,2.1303,9.7892
201202,Resende,3.6707,13.6493
201202,Rio Bonito,2.654,10.6233
201202,Rio Claro,3.5996,13.984
201202,Rio Das Flores,3.3641,12.7432
201202,Rio Das Ostras,2.2207,9.8735
201202,Rio De Janeiro,2.9277,11.7587
201202,Santa Maria Madalena,2.2921,10.1717
201202,Santo Antônio De Pádua,2.3892,10.5366
201202,São Fidélis,2.1823,9.9621
201202,São Francisco De Itabapoana,2.1404,9.7823
201202,São Gonçalo,2.8587,11.2991
201202,São João Da Barra,2.1213,9.7865
201202,São João De Meriti,3.1352,12.5207
201202,São José De Ubá,2.2816,10.2902
201202,São José Do Vale Do Rio Preto,3.0018,11.5882
201202,São Pedro Da Aldeia,2.2322,9.8686
201202,São Sebastião Do Alto,2.366,10.3406
201202,Sapucaia,2.9759,11.6134
201202,Saquarema,2.4883,10.2345
201202,Seropédica,3.2951,12.8333
201202,Silva Jardim,2.4993,10.5166
201202,Sumidouro,2.8062,11.2017
201202,Tanguá,2.7171,10.7431
201202,Teresópolis,3.0944,11.6669
201202,Trajano De Moraes,2.32,10.1947
201202,Três Rios,3.1729,12.1406
201202,Valença,3.4171,12.9235
201202,Varre-Sai,2.3685,10.4378
201202,Vassouras,3.3979,12.9438
201202,Volta Redonda,3.5887,13.71
201203,Angra Dos Reis,3.6474,14.3851
201203,Aperibé,2.329,10.4002
201203,Araruama,2.3928,10.1437
201203,Areal,3.1522,11.9961
201203,Armação Dos Búzios,2.1542,9.7346
201203,Arraial Do Cabo,2.1461,9.6807
201203,Barra Do Piraí,3.4617,13.2324
201203,Barra Mansa,3.6158,13.8026
201203,Belford Roxo,3.1803,12.6249
201203,Bom Jardim,2.5779,10.6891
201203,Bom Jesus Do Itabapoana,2.2668,10.1694
201203,Cabo Frio,2.1709,9.7422
201203,Cachoeiras De Macacu,2.7377,10.8442
201203,Cambuci,2.206,10.1409
201203,Campos Dos Goytacazes,2.1392,9.6236
201203,Cantagalo,2.5502,10.7179
201203,Carapebus,2.1592,9.8091
201203,Cardoso Moreira,2.1813,9.8962
201203,Carmo,2.7707,11.2198
201203,Casimiro De Abreu,2.3856,10.2502
201203,Comendador Levy Gasparian,3.1607,12.1226
201203,Conceição De Macabu,2.2268,9.9673
201203,Cordeiro,2.5457,10.6869
201203,Duas Barras,2.6721,10.9276
201203,Duque De Caxias,3.1032,12.3483
201203,Engenheiro Paulo De Frontin,3.3794,12.9974
201203,Guapimirim,3.0765,11.6624
201203,Iguaba Grande,2.3144,10.0276
201203,Itaboraí,2.8155,11.0306
201203,Itaguaí,3.2901,12.9096
201203,Italva,2.2023,10.0025
201203,Itaocara,2.3107,10.3451
201203,Itaperuna,2.3055,10.3118
201203,Itatiaia,3.7715,13.9817
201203,Japeri,3.3294,12.9065
201203,Laje Do Muriaé,2.4172,10.5921
201203,Macaé,2.1742,9.7818
201203,Macuco,2.461,10.5275
201203,Magé,3.0283,11.6989
201203,Mangaratiba,3.4731,13.6967
201203,Maricá,2.6867,10.7157
201203,Mendes,3.4034,13.0591
201203,Mesquita,3.1916,12.6642
201203,Miguel Pereira,3.3449,12.8121
201203,Miracema,2.4189,10.606
201203,Natividade,2.383,10.4897
201203,Nilópolis,3.1601,12.6198
201203,Niterói,2.8142,11.2369
201203,Nova Friburgo,2.646,10.7375
201203,Nova Iguaçu,3.205,12.6901
201203,Paracambi,3.3692,13.0151
201203,Paraíba Do Sul,3.2325,12.3204
201203,Paraty,3.8075,14.9121
201203,Paty Do Alferes,3.3369,12.7553
201203,Petrópolis,3.2299,12.3358
201203,Pinheiral,3.5499,13.6061
201203,Piraí,3.4797,13.4635
201203,Porciúncula,2.4275,10.5919
201203,Porto Real,3.6375,13.643
201203,Quatis,3.6294,13.6233
201203,Queimados,3.2594,12.7635
201203,Quissamã,2.1303,9.7892
201203,Resende,3.6707,13.6493
201203,Rio Bonito,2.654,10.6233
201203,Rio Claro,3.5996,13.984
201203,Rio Das Flores,3.3641,12.7432
201203,Rio Das Ostras,2.2207,9.8735
201203,Rio De Janeiro,2.9277,11.7587
201203,Santa Maria Madalena,2.2921,10.1717
201203,Santo Antônio De Pádua,2.3892,10.5366
201203,São Fidélis,2.1823,9.9621
201203,São Francisco De Itabapoana,2.1404,9.7823
201203,São Gonçalo,2.8587,11.2991
201203,São João Da Barra,2.1213,9.7865
201203,São João De Meriti,3.1352,12.5207
201203,São José De Ubá,2.2816,10.2902
201203,São José Do Vale Do Rio Preto,3.0018,11.5882
201203,São Pedro Da Aldeia,2.2322,9.8686
201203,São Sebastião Do Alto,2.366,10.3406
201203,Sapucaia,2.9759,11.6134
201203,Saquarema,2.4883,10.2345
201203,Seropédica,3.2951,12.8333
201203,Silva Jardim,2.4993,10.5166
201203,Sumidouro,2.8062,11.2017
201203,Tanguá,2.7171,10.7431
201203,Teresópolis,3.0944,11.6669
201203,Trajano De Moraes,2.32,10.1947
201203,Três Rios,3.1729,12.1406
201203,Valença,3.4171,12.9235
201203,Varre-Sai,2.3685,10.4378
201203,Vassouras,3.3979,12.9438
201203,Volta Redonda,3.5887,13.71
201204,Angra Dos Reis,3.6474,14.3851
201204,Aperibé,2.329,10.4002
201204,Araruama,2.3928,10.1437
201204,Areal,3.1522,11.9961
201204,Armação Dos Búzios,2.1542,9.7346
201204,Arraial Do Cabo,2.1461,9.6807
201204,Barra Do Piraí,3.4617,13.2324
201204,Barra Mansa,3.6158,13.8026
201204,Belford Roxo,3.1803,12.6249
201204,Bom Jardim,2.5779,10.6891
201204,Bom Jesus Do Itabapoana,2.2668,10.1694
201204,Cabo Frio,2.1709,9.7422
201204,Cachoeiras De Macacu,2.7377,10.8442
201204,Cambuci,2.206,10.1409
201204,Campos Dos Goytacazes,2.1392,9.6236
201204,Cantagalo,2.5502,10.7179
201204,Carapebus,2.1592,9.8091
201204,Cardoso Moreira,2.1813,9.8962
201204,Carmo,2.7707,11.2198
201204,Casimiro De Abreu,2.3856,10.2502
201204,Comendador Levy Gasparian,3.1607,12.1226
201204,Conceição De Macabu,2.2268,9.9673
201204,Cordeiro,2.5457,10.6869
201204,Duas Barras,2.6721,10.9276
201204,Duque De Caxias,3.1032,12.3483
201204,Engenheiro Paulo De Frontin,3.3794,12.9974
201204,Guapimirim,3.0765,11.6624
201204,Iguaba Grande,2.3144,10.0276
201204,Itaboraí,2.8155,11.0306
201204,Itaguaí,3.2901,12.9096
201204,Italva,2.2023,10.0025
201204,Itaocara,2.3107,10.3451
201204,Itaperuna,2.3055,10.3118
201204,Itatiaia,3.7715,13.9817
201204,Japeri,3.3294,12.9065
201204,Laje Do Muriaé,2.4172,10.5921
201204,Macaé,2.1742,9.7818
201204,Macuco,2.461,10.5275
201204,Magé,3.0283,11.6989
201204,Mangaratiba,3.4731,13.6967
201204,Maricá,2.6867,10.7157
201204,Mendes,3.4034,13.0591
201204,Mesquita,3.1916,12.6642
201204,Miguel Pereira,3.3449,12.8121
201204,Miracema,2.4189,10.606
201204,Natividade,2.383,10.4897
201204,Nilópolis,3.1601,12.6198
201204,Niterói,2.8142,11.2369
201204,Nova Friburgo,2.646,10.7375
201204,Nova Iguaçu,3.205,12.6901
201204,Paracambi,3.3692,13.0151
201204,Paraíba Do Sul,3.2325,12.3204
201204,Paraty,3.8075,14.9121
201204,Paty Do Alferes,3.3369,12.7553
201204,Petrópolis,3.2299,12.3358
201204,Pinheiral,3.5499,13.6061
201204,Piraí,3.4797,13.4635
201204,Porciúncula,2.4275,10.5919
201204,Porto Real,3.6375,13.643
201204,Quatis,3.6294,13.6233
201204,Queimados,3.2594,12.7635
201204,Quissamã,2.1303,9.7892
201204,Resende,3.6707,13.6493
201204,Rio Bonito,2.654,10.6233
201204,Rio Claro,3.5996,13.984
201204,Rio Das Flores,3.3641,12.7432
201204,Rio Das Ostras,2.2207,9.8735
201204,Rio De Janeiro,2.9277,11.7587
201204,Santa Maria Madalena,2.2921,10.1717
201204,Santo Antônio De Pádua,2.3892,10.5366
201204,São Fidélis,2.1823,9.9621
201204,São Francisco De Itabapoana,2.1404,9.7823
201204,São Gonçalo,2.8587,11.2991
201204,São João Da Barra,2.1213,9.7865
201204,São João De Meriti,3.1352,12.5207
201204,São José De Ubá,2.2816,10.2902
201204,São José Do Vale Do Rio Preto,3.0018,11.5882
201204,São Pedro Da Aldeia,2.2322,9.8686
201204,São Sebastião Do Alto,2.366,10.3406
201204,Sapucaia,2.9759,11.6134
201204,Saquarema,2.4883,10.2345
201204,Seropédica,3.2951,12.8333
201204,Silva Jardim,2.4993,10.5166
201204,Sumidouro,2.8062,11.2017
201204,Tanguá,2.7171,10.7431
201204,Teresópolis,3.0944,11.6669
201204,Trajano De Moraes,2.32,10.1947
201204,Três Rios,3.1729,12.1406
201204,Valença,3.4171,12.9235
201204,Varre-Sai,2.3685,10.4378
201204,Vassouras,3.3979,12.9438
201204,Volta Redonda,3.5887,13.71
201205,Angra Dos Reis,0.6286,2.4571
201205,Aperibé,0.6286,2.4571
201205,Araruama,0.6286,2.4571
201205,Areal,0.6286,2.4571
201205,Armação Dos Búzios,0.6286,2.4571
201205,Arraial Do Cabo,0.6286,2.4571
201205,Barra Do Piraí,0.6286,2.4571
201205,Barra Mansa,0.6286,2.4571
201205,Belford Roxo,0.6286,2.4571
201205,Bom Jardim,0.6286,2.4571
201205,Bom Jesus Do Itabapoana,0.6286,2.4571
201205,Cabo Frio,0.6286,2.4571
201205,Cachoeiras De Macacu,0.6286,2.4571
201205,Cambuci,0.6286,2.4571
201205,Campos Dos Goytacazes,0.6286,2.4571
201205,Cantagalo,0.6286,2.4571
201205,Carapebus,0.6286,2.4571
201205,Cardoso Moreira,0.6286,2.4571
201205,Carmo,0.6286,2.4571
201205,Casimiro De Abreu,0.6286,2.4571
201205,Comendador Levy Gasparian,0.6286,2.4571
201205,Conceição De Macabu,0.6286,2.4571
201205,Cordeiro,0.6286,2.4571
201205,Duas Barras,0.6286,2.4571
201205,Duque De Caxias,0.6286,2.4571
201205,Engenheiro Paulo De Frontin,0.6286,2.4571
201205,Guapimirim,0.6286,2.4571
201205,Iguaba Grande,0.6286,2.4571
201205,Itaboraí,0.6286,2.4571
201205,Itaguaí,0.6286,2.4571
201205,Italva,0.6286,2.4571
201205,Itaocara,0.6286,2.4571
201205,Itaperuna,0.6286,2.4571
201205,Itatiaia,0.6286,2.4571
201205,Japeri,0.6286,2.4571
201205,Laje Do Muriaé,0.6286,2.4571
201205,Macaé,0.6286,2.4571
201205,Macuco,0.6286,2.4571
201205,Magé,0.6286,2.4571
201205,Mangaratiba,0.6286,2.4571
201205,Maricá,0.6286,2.4571
201205,Mendes,0.6286,2.4571
201205,Mesquita,0.6286,2.4571
201205,Miguel Pereira,0.6286,2.4571
201205,Miracema,0.6286,2.4571
201205,Natividade,0.6286,2.4571
201205,Nilópolis,0.6286,2.4571
201205,Niterói,0.6286,2.4571
201205,Nova Friburgo,0.6286,2.4571
201205,Nova Iguaçu,0.6286,2.4571
201205,Paracambi,0.6286,2.4571
201205,Paraíba Do Sul,0.6286,2.4571
201205,Paraty,0.6286,2.4571
201205,Paty Do Alferes,0.6286,2.4571
201205,Petrópolis,0.6286,2.4571
201205,Pinheiral,0.6286,2.4571
201205,Piraí,0.6286,2.4571
201205,Porciúncula,0.6286,2.4571
201205,Porto Real,0.6286,2.4571
201205,Quatis,0.6286,2.4571
201205,Queimados,0.6286,2.4571
201205,Quissamã,0.6286,2.4571
201205,Resende,0.6286,2.4571
201205,Rio Bonito,0.6286,2.4571
201205,Rio Claro,0.6286,2.4571
201205,Rio Das Flores,0.6286,2.4571
201205,Rio Das Ostras,0.6286,2.4571
201205,Rio De Janeiro,0.6286,2.4571
201205,Santa Maria Madalena,0.6286,2.4571
201205,Santo Antônio De Pádua,0.6286,2.4571
201205,São Fidélis,0.6286,2.4571
201205,São Francisco De Itabapoana,0.6286,2.4571
201205,São Gonçalo,0.6286,2.4571
201205,São João Da Barra,0.6286,2.4571
201205,São João De Meriti,0.6286,2.4571
201205,São José De Ubá,0.6286,2.4571
201205,São José Do Vale Do Rio Preto,0.6286,2.4571
201205,São Pedro Da Aldeia,0.6286,2.4571
201205,São Sebastião Do Alto,0.6286,2.4571
201205,Sapucaia,0.6286,2.4571
201205,Saquarema,0.6286,2.4571
201205,Seropédica,0.6286,2.4571
201205,Silva Jardim,0.6286,2.4571
201205,Sumidouro,0.6286,2.4571
201205,Tanguá,0.6286,2.4571
201205,Teresópolis,0.6286,2.4571
201205,Trajano De Moraes,0.6286,2.4571
201205,Três Rios,0.6286,2.4571
201205,Valença,0.6286,2.4571
201205,Varre-Sai,0.6286,2.4571
201205,Vassouras,0.6286,2.4571
201205,Volta Redonda,0.6286,2.4571
201206,Angra Dos Reis,3.8215,26.0141
201206,Aperibé,0.1415,0.8162
201206,Araruama,0.0547,0.2599
201206,Areal,1.3545,8.6893
201206,Armação Dos Búzios,0.0226,0.1633
201206,Arraial Do Cabo,0.0565,0.4126
201206,Barra Do Piraí,3.0586,19.959
201206,Barra Mansa,2.0478,12.6964
201206,Belford Roxo,1.495,10.3914
201206,Bom Jardim,0.3954,2.2264
201206,Bom Jesus Do Itabapoana,0.0729,0.3298
201206,Cabo Frio,0.0425,0.288
201206,Cachoeiras De Macacu,0.3783,2.0316
201206,Cambuci,0.0,0.0
201206,Campos Dos Goytacazes,0.0,0.0
201206,Cantagalo,0.3806,2.1811
201206,Carapebus,0.0,0.0
201206,Cardoso Moreira,0.0,0.0
201206,Carmo,0.6663,3.9428
201206,Casimiro De Abreu,0.1218,0.5986
201206,Comendador Levy Gasparian,1.7732,11.3011
201206,Conceição De Macabu,0.0331,0.164
201206,Cordeiro,0.3704,2.11
201206,Duas Barras,0.5253,3.0373
201206,Duque De Caxias,1.0691,7.4296
201206,Engenheiro Paulo De Frontin,3.0009,20.0515
201206,Guapimirim,0.477,2.8479
201206,Iguaba Grande,0.0513,0.2575
201206,Itaboraí,0.1645,0.8794
201206,Itaguaí,2.4753,17.1527
201206,Italva,0.0062,0.0
201206,Itaocara,0.1182,0.6787
201206,Itaperuna,0.1183,0.6222
201206,Itatiaia,1.4252,7.9677
201206,Japeri,2.7051,18.4107
201206,Laje Do Muriaé,0.2619,1.473
201206,Macaé,0.0,0.0
201206,Macuco,0.2755,1.5575
201206,Magé,0.5288,3.4313
201206,Mangaratiba,2.9865,20.3684
201206,Maricá,0.0428,0.1671
201206,Mendes,3.0969,20.5417
201206,Mesquita,1.6012,11.1334
201206,Miguel Pereira,2.6764,17.9902
201206,Miracema,0.264,1.5208
201206,Natividade,0.2119,1.1403
201206,Nilópolis,1.4197,9.9007
201206,Niterói,0.1336,0.8646
201206,Nova Friburgo,0.4602,2.571
201206,Nova Iguaçu,1.7127,11.8997
201206,Paracambi,2.8648,19.3024
201206,Paraíba Do Sul,2.037,13.231
201206,Paraty,6.5741,45.6075
201206,Paty Do Alferes,2.5415,17.1115
201206,Petrópolis,1.3297,9.0177
201206,Pinheiral,2.5486,16.3469
201206,Piraí,2.7645,18.3255
201206,Porciúncula,0.2671,1.4507
201206,Porto Real,1.3352,7.3318
201206,Quatis,1.4576,8.198
201206,Queimados,2.2432,15.5011
201206,Quissamã,0.0,0.0
201206,Resende,0.8196,3.5976
201206,Rio Bonito,0.1271,0.5614
201206,Rio Claro,2.5906,16.9886
201206,Rio Das Flores,2.8796,18.5931
201206,Rio Das Ostras,0.026,0.1233
201206,Rio De Janeiro,0.4688,3.2536
201206,Santa Maria Madalena,0.0979,0.5334
201206,Santo Antônio De Pádua,0.2206,1.2767
201206,São Fidélis,0.0,0.0
201206,São Francisco De Itabapoana,0.0,0.0
201206,São Gonçalo,0.2139,1.369
201206,São João Da Barra,0.0,0.0
201206,São João De Meriti,1.2566,8.7559
201206,São José De Ubá,0.0889,0.4821
201206,São José Do Vale Do Rio Preto,0.9991,6.1338
201206,São Pedro Da Aldeia,0.0435,0.2489
201206,São Sebastião Do Alto,0.1738,0.9706
201206,Sapucaia,1.0901,6.7
201206,Saquarema,0.0507,0.2298
201206,Seropédica,2.6035,17.9864
201206,Silva Jardim,0.118,0.5372
201206,Sumidouro,0.7195,4.2561
201206,Tanguá,0.1254,0.5673
201206,Teresópolis,0.5701,3.3434
201206,Trajano De Moraes,0.1197,0.6472
201206,Três Rios,1.7756,11.4185
201206,Valença,3.243,20.8927
201206,Varre-Sai,0.1884,0.9737
201206,Vassouras,3.378,22.1842
201206,Volta Redonda,2.246,14.1042
201207,Angra Dos Reis,4.0979,29.08
201207,Aperibé,1.9953,7.7252
201207,Araruama,1.7787,8.2918
201207,Areal,3.0674,18.6322
201207,Armação Dos Búzios,1.4863,6.4758
201207,Arraial Do Cabo,1.5967,7.4398
201207,Barra Do Piraí,2.9287,17.6796
201207,Barra Mansa,3.5778,23.526
201207,Belford Roxo,2.1369,11.1967
201207,Bom Jardim,2.1333,9.8478
201207,Bom Jesus Do Itabapoana,2.0189,8.6558
201207,Cabo Frio,1.5774,7.1518
201207,Cachoeiras De Macacu,2.3824,12.3285
201207,Cambuci,1.8767,6.7261
201207,Campos Dos Goytacazes,1.7233,8.0066
201207,Cantagalo,2.1238,9.5023
201207,Carapebus,1.4787,6.0103
201207,Cardoso Moreira,1.8256,7.2683
201207,Carmo,2.4498,12.2357
201207,Casimiro De Abreu,1.7307,7.3338
201207,Comendador Levy Gasparian,3.0594,18.3395
201207,Conceição De Macabu,1.5736,5.8484
201207,Cordeiro,2.1041,9.417
201207,Duas Barras,2.2991,11.0849
201207,Duque De Caxias,2.1037,10.8321
201207,Engenheiro Paulo De Frontin,2.6719,15.5865
201207,Guapimirim,2.8785,16.9342
201207,Iguaba Grande,1.6995,7.7343
201207,Itaboraí,2.2642,11.8013
201207,Itaguaí,2.5378,15.2
201207,Italva,1.8792,7.4079
201207,Itaocara,1.9508,7.4449
201207,Itaperuna,2.0601,8.5283
201207,Itatiaia,4.3223,29.9756
201207,Japeri,2.4889,14.0446
201207,Laje Do Muriaé,2.1986,9.4683
201207,Macaé,1.3127,4.6206
201207,Macuco,1.9879,8.42
201207,Magé,2.5464,14.3642
201207,Mangaratiba,3.313,22.304
201207,Maricá,1.9985,9.7733
201207,Mendes,2.7428,16.1484
201207,Mesquita,2.1321,11.171
201207,Miguel Pereira,2.8269,17.3304
201207,Miracema,2.1611,9.0572
201207,Natividade,2.1791,9.5427
201207,Nilópolis,2.0317,10.2861
201207,Niterói,1.9505,9.2349
201207,Nova Friburgo,2.2553,11.0068
201207,Nova Iguaçu,2.1588,11.4143
201207,Paracambi,2.6062,15.0197
201207,Paraíba Do Sul,3.0882,18.9797
201207,Paraty,5.2741,39.4861
201207,Paty Do Alferes,2.9123,18.1845
201207,Petrópolis,2.9305,18.2388
201207,Pinheiral,3.2146,20.266
201207,Piraí,2.9373,17.9928
201207,Porciúncula,2.2445,10.0941
201207,Porto Real,3.8299,25.5453
201207,Quatis,3.7621,24.92
201207,Queimados,2.2904,12.4774
201207,Quissamã,1.6014,7.7141
201207,Resende,4.1182,28.1112
201207,Rio Bonito,2.1164,10.5327
201207,Rio Claro,3.5082,23.3135
201207,Rio Das Flores,3.0559,18.65
201207,Rio Das Ostras,1.4366,5.5162
201207,Rio De Janeiro,1.9163,9.0491
201207,Santa Maria Madalena,1.7537,6.6725
201207,Santo Antônio De Pádua,2.0927,8.4982
201207,São Fidélis,1.7865,6.6539
201207,São Francisco De Itabapoana,1.8635,9.5295
201207,São Gonçalo,2.1072,10.5687
201207,São João Da Barra,1.8652,10.317
201207,São João De Meriti,2.0409,10.3209
201207,São José De Ubá,2.0117,7.9062
201207,São José Do Vale Do Rio Preto,2.88,16.4871
201207,São Pedro Da Aldeia,1.6185,7.2602
201207,São Sebastião Do Alto,1.8658,7.4188
201207,Sapucaia,2.8277,15.8408
201207,Saquarema,1.8614,8.8967
201207,Seropédica,2.3858,13.1551
201207,Silva Jardim,1.898,8.8051
201207,Sumidouro,2.5316,13.1078
201207,Tanguá,2.1821,11.0878
201207,Teresópolis,3.0227,17.9898
201207,Trajano De Moraes,1.733,6.6838
201207,Três Rios,3.0729,18.6375
201207,Valença,3.016,18.2691
201207,Varre-Sai,2.1753,9.7346
201207,Vassouras,2.8217,16.7953
201207,Volta Redonda,3.412,22.0029
201208,Angra Dos Reis,0.6265,4.2571
201208,Aperibé,0.6265,4.2571
201208,Araruama,0.6265,4.2571
201208,Areal,0.6265,4.2571
201208,Armação Dos Búzios,0.6265,4.2571
201208,Arraial Do Cabo,0.6265,4.2571
201208,Barra Do Piraí,0.6265,4.2571
201208,Barra Mansa,0.6265,4.2571
201208,Belford Roxo,0.6265,4.2571
201208,Bom Jardim,0.6265,4.2571
201208,Bom Jesus Do Itabapoana,0.6265,4.2571
201208,Cabo Frio,0.6265,4.2571
201208,Cachoeiras De Macacu,0.6265,4.2571
201208,Cambuci,0.6265,4.2571
201208,Campos Dos Goytacazes,0.6265,4.2571
201208,Cantagalo,0.6265,4.2571
201208,Carapebus,0.6265,4.2571
201208,Cardoso Moreira,0.6265,4.2571
201208,Carmo,0.6265,4.2571
201208,Casimiro De Abreu,0.6265,4.2571
201208,Comendador Levy Gasparian,0.6265,4.2571
201208,Conceição De Macabu,0.6265,4.2571
201208,Cordeiro,0.6265,4.2571
201208,Duas Barras,0.6265,4.2571
201208,Duque De Caxias,0.6265,4.2571
201208,Engenheiro Paulo De Frontin,0.6265,4.2571
201208,Guapimirim,0.6265,4.2571
