date,week,cases,population,tempe_min,humidity_max,humidity_avg,humidity_min,temp_avg,temp_max,geocode,vim,vim_monthly,precipitation_avg_ordinary_krigging,precipitation_max_ordinary_krigging,precipitation_avg_regression_krigging,precipitation_max_regression_krigging,case_increase,is_outbreak,outbreak_label
2020-12-06,202050,0,15514.0,24.3,90.38858794285714,76.84675028571428,66.6311094,27.09165354285712,29.314285714285738,3300902,0.7462973102930458,0.746,5.1122,18.9467,4.8744,18.2128,0.0,0,0
2017-02-19,201708,0,15514.0,25.6666666666667,90.6666666666667,82.7380956666667,77.3333333333333,27.1428573333333,28.3333333333333,3300902,0.6914953937981295,0.6941666666666667,1.6621,7.76,1.0121,4.0436,0.0,0,0
2013-07-14,201329,0,15514.0,19.8571428571429,97.4285714285714,75.4354372857143,46.5714285714286,24.4179035714286,29.5714285714286,3300902,0.6328171078279216,0.6457666666666667,1.3339,6.325,1.3512,6.4777,0.0,0,0
2022-05-15,202220,5,15514.0,19.1428571428571,79.6874778571429,60.3203241428571,48.3485622857143,23.4809,26.0,3300902,0.6929620101226228,0.6968333333333333,0.8146,4.248,0.8146,4.3591,-1.0,0,0
2022-09-25,202239,0,15514.0,21.0,91.7433428571428,77.3764884285714,66.865828,22.9047621428571,24.5714285714286,3300902,0.5146476107793876,0.47996666666666665,4.0415,20.4979,4.0177,21.1318,0.0,0,0
2016-08-21,201634,0,15514.0,18.7142857142857,87.2857142857143,77.8952382857143,69.1428571428571,20.7003401428571,21.8571428571429,3300902,0.5538843702435928,0.5730000000000001,0.6929,1.0006,0.658,1.1105,0.0,0,0
2013-06-16,201325,0,15514.0,19.5714285714286,97.4285714285714,77.6326522857143,47.0,24.131322,28.1428571428571,3300902,0.6980151129310819,0.7078000000000001,0.1844,0.4719,0.193,0.4193,0.0,0,0
2017-12-31,201801,0,15514.0,24.6,86.675566,77.92322,72.5818672,26.442857,27.8,3300902,0.732,0.6922,5.0005,14.7826,4.3913,13.8559,0.0,0,0
2019-07-07,201928,0,15514.0,15.8571428571429,90.6206514285714,69.6285991428571,56.7590911428571,19.9387754285714,22.4285714285714,3300902,0.576802777565048,0.5691333333333334,0.078,0.4385,0.0911,0.5368,0.0,0,0
2022-01-23,202204,0,15514.0,25.1428571428571,83.67731,60.3235091428571,48.0167417142857,29.4821431428571,32.0,3300902,0.7653012100838341,0.7641,2.1036,10.2161,2.0605,9.4005,0.0,0,0
2022-04-17,202216,7,15514.0,20.7142857142857,92.3872542857143,62.9009078571429,48.2120915714286,26.6190474285714,29.4285714285714,3300902,0.7278091345653694,0.7301666666666667,0.0949,0.552,0.1035,0.6821,1.0,0,0
2016-07-24,201630,0,15514.0,19.5714285714286,92.7142857142857,90.9183671428571,88.1428571428571,19.92517,20.2857142857143,3300902,0.6251760678305603,0.6558,0.2756,1.48,0.3015,1.8781,0.0,0,0
2013-02-17,201308,24,15514.0,23.8571428571429,90.4285714285714,66.4347702857143,44.2857142857143,28.5654558571429,32.4285714285714,3300902,0.7457669859915218,0.7425,0.4306,1.9857,0.0108,0.2986,0.0,0,0
2012-03-11,201211,0,15514.0,23.2857142857143,94.2857142857143,74.0527198571429,48.4285714285714,27.5289117142857,32.1428571428571,3300902,0.73,0.7317666666666667,3.7056,15.0642,2.9158,12.2808,0.0,0,0
2015-10-04,201540,0,15514.0,21.1428571428571,88.5714285714286,69.8044221428571,49.2857142857143,24.8579934285714,27.8571428571429,3300902,0.5873,0.6013666666666667,0.546,2.8222,0.593,3.2141,0.0,0,0
2012-02-12,201207,0,15514.0,23.1428571428571,98.2857142857143,76.8154235714286,50.4285714285714,27.2568618571429,31.4285714285714,3300902,0.7254322009536557,0.7266666666666667,1.9122,6.4425,1.6799,5.8348,0.0,0,0
2013-10-20,201343,0,15514.0,22.4285714285714,95.8571428571429,73.0760277142857,47.8571428571429,26.7676207142857,31.7142857142857,3300902,0.5961045670152938,0.5727666666666666,0.2411,4.25,0.1497,3.6524,0.0,0,0
2014-01-26,201405,0,15514.0,23.2857142857143,94.0,65.5091828571429,35.5714285714286,28.7901358571429,33.4285714285714,3300902,0.7002799932001501,0.7264333333333334,0.1505,1.0,0.0,0.0,0.0,0,0
2018-11-18,201847,0,15514.0,22.4285714285714,93.3066757142857,86.0835462857143,79.0660371428571,23.7653061428571,25.0,3300902,0.7149318994746822,0.7090333333333333,2.6183,10.416,2.2928,10.0541,0.0,0,0
2019-01-20,201904,0,15514.0,24.1428571428571,84.9739051428571,57.9259865714286,43.9910307142857,29.9489795714286,33.0,3300902,0.689320722463305,0.6956333333333333,1.2474,6.2355,1.4039,7.1634,0.0,0,0
